Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Accident_History,Fuel_Efficiency,Need_Maintenance,Warranty_Status,Days_To_Expiry,Age_Group,Service_Month
Truck,31953,Average,0,5,Petrol,16837,2024-01-12,2024-07-07,First,1,12.078237056165316,0,Expired,-623,3-5 yrs,2024-01
Suv,76288,Average,4,1,Petrol,12230,2023-05-10,2024-05-13,Second,3,14.744978977015272,1,Expired,-678,Under 1 yr,2023-05
Suv,59354,Poor,0,5,Diesel,58583,2024-01-19,2024-12-28,First,3,13.020957074841869,0,Expired,-449,3-5 yrs,2024-01
Bus,54815,Good,1,2,Petrol,48693,2023-07-24,2026-03-05,Third,3,14.05617751367131,1,Expired,-17,1-2 yrs,2023-07
Motorcycle,61219,Average,2,4,Petrol,88722,2024-01-12,2026-02-08,Second,1,13.336488148677162,0,Expired,-42,3-5 yrs,2024-01
Car,40414,Average,1,2,Diesel,47072,2024-01-29,2025-03-29,Second,1,13.656482990256986,0,Expired,-358,1-2 yrs,2024-01
Car,41929,Average,3,1,Petrol,105093,2023-11-17,2024-09-13,Second,2,12.135151253445644,1,Expired,-555,Under 1 yr,2023-11
Truck,36675,Poor,5,4,Petrol,136881,2024-01-10,2025-01-25,First,0,15.62098069521778,1,Expired,-421,3-5 yrs,2024-01
Truck,59779,Average,5,9,Petrol,116474,2023-05-17,2025-10-21,First,0,18.91360865651535,1,Expired,-152,Over 8 yrs,2023-05
Van,50558,Good,1,4,Electric,87444,2023-07-10,2025-03-13,Third,2,13.43680063799913,1,Expired,-374,3-5 yrs,2023-07
Van,59868,Average,4,7,Petrol,52712,2023-09-18,2024-09-13,Second,3,18.25038112811509,1,Expired,-555,5-8 yrs,2023-09
Bus,55378,Average,0,3,Diesel,66045,2023-10-07,2024-09-01,Third,1,17.21716354329836,1,Expired,-567,2-3 yrs,2023-10
Van,52672,Good,3,5,Electric,53754,2023-12-15,2026-01-02,Third,1,11.840366555695036,1,Expired,-79,3-5 yrs,2023-12
Car,61015,Average,4,9,Diesel,10282,2023-12-27,2026-03-22,Second,3,13.478766107444358,1,Active,0,Over 8 yrs,2023-12
Car,63049,Poor,2,9,Petrol,29699,2023-11-05,2025-06-06,First,2,16.636134118680133,1,Expired,-289,Over 8 yrs,2023-11
Van,42760,Good,1,2,Electric,65802,2024-01-04,2025-06-30,Second,3,10.473700385855803,1,Expired,-265,1-2 yrs,2024-01
Bus,69988,Average,2,7,Petrol,53391,2023-04-22,2025-10-14,Second,1,12.796733615324984,1,Expired,-159,5-8 yrs,2023-04
Suv,38685,Good,3,3,Petrol,35621,2023-07-17,2025-11-03,Second,1,16.31935201805682,1,Expired,-139,2-3 yrs,2023-07
Bus,34980,Average,1,3,Electric,74648,2023-04-29,2026-03-26,First,0,14.375478667940506,0,Active,4,2-3 yrs,2023-04
Motorcycle,54083,Average,0,4,Petrol,110242,2023-07-19,2026-01-21,Third,2,12.329862471886363,1,Expired,-60,3-5 yrs,2023-07
Truck,54687,Good,0,5,Electric,64072,2024-01-14,2024-11-07,First,3,10.429061622679956,0,Expired,-500,3-5 yrs,2024-01
Van,30777,Poor,0,4,Electric,106367,2024-02-20,2025-02-05,Third,2,17.145924052754435,1,Expired,-410,3-5 yrs,2024-02
Van,66580,Poor,5,6,Petrol,123437,2023-11-17,2025-11-10,Second,1,15.514269368734883,1,Expired,-132,5-8 yrs,2023-11
Motorcycle,43975,Good,3,5,Electric,149118,2024-01-12,2024-12-26,Second,1,10.62772955924688,1,Expired,-451,3-5 yrs,2024-01
Motorcycle,75314,Good,3,2,Diesel,86536,2023-10-30,2024-11-11,Second,3,15.345536276702193,0,Expired,-496,1-2 yrs,2023-10
Car,77392,Average,5,1,Petrol,79760,2023-08-15,2026-02-26,Second,3,17.37430158588291,1,Expired,-24,Under 1 yr,2023-08
Truck,72736,Good,5,3,Electric,31770,2023-07-18,2025-04-18,Third,1,18.58791671379494,1,Expired,-338,2-3 yrs,2023-07
Motorcycle,57463,Poor,1,5,Diesel,103920,2023-05-03,2025-08-28,Third,1,10.052806781799838,1,Expired,-206,3-5 yrs,2023-05
Suv,51176,Good,2,8,Electric,10439,2023-07-19,2025-09-20,Third,3,17.160261201278942,1,Expired,-183,5-8 yrs,2023-07
Bus,39227,Average,4,2,Petrol,43513,2023-11-29,2025-10-22,Second,0,13.804595557305156,1,Expired,-151,1-2 yrs,2023-11
Suv,73213,Poor,2,10,Diesel,55908,2023-09-08,2026-01-16,Second,2,19.807660490177952,1,Expired,-65,Over 8 yrs,2023-09
Car,57984,Poor,3,10,Diesel,147620,2024-01-28,2024-10-10,First,1,16.879581058392485,1,Expired,-528,Over 8 yrs,2024-01
Bus,52006,Poor,0,4,Electric,72603,2023-11-14,2024-12-13,Second,1,15.155564203338496,0,Expired,-464,3-5 yrs,2023-11
Car,49587,Average,0,3,Diesel,112655,2023-08-14,2025-03-09,Third,3,17.406488016884513,1,Expired,-378,2-3 yrs,2023-08
Van,71054,Poor,1,8,Diesel,57791,2024-01-02,2024-12-14,Second,0,16.373174719524346,0,Expired,-463,5-8 yrs,2024-01
Van,67564,Average,2,4,Diesel,1290,2023-04-03,2024-05-14,Third,2,10.170269568960885,1,Expired,-677,3-5 yrs,2023-04
Bus,63114,Poor,5,9,Diesel,93875,2023-07-08,2024-05-20,Third,0,19.1452053894571,1,Expired,-671,Over 8 yrs,2023-07
Bus,42588,Good,3,6,Petrol,101570,2023-10-05,2025-06-24,Second,3,18.72242777474625,1,Expired,-271,5-8 yrs,2023-10
Motorcycle,57635,Average,4,9,Electric,78407,2023-09-02,2024-07-05,Third,3,10.99930136175684,1,Expired,-625,Over 8 yrs,2023-09
Van,64060,Poor,4,5,Petrol,47505,2024-01-29,2025-01-26,First,1,16.16947355574938,1,Expired,-420,3-5 yrs,2024-01
Motorcycle,70231,Good,1,7,Electric,101547,2023-08-17,2024-12-26,First,2,19.9488360215018,1,Expired,-451,5-8 yrs,2023-08
Truck,62151,Average,5,1,Petrol,65144,2023-05-23,2025-03-27,First,1,12.77877777009886,1,Expired,-360,Under 1 yr,2023-05
Truck,72258,Poor,0,7,Electric,87932,2023-05-17,2025-01-12,Third,2,18.88861272030211,1,Expired,-434,5-8 yrs,2023-05
Bus,31640,Good,2,2,Petrol,88055,2024-01-24,2024-05-14,First,3,18.548831739031556,1,Expired,-677,1-2 yrs,2024-01
Truck,74637,Good,3,1,Diesel,93222,2023-10-22,2024-10-16,Second,3,17.157829329383205,0,Expired,-522,Under 1 yr,2023-10
Suv,77776,Average,0,9,Diesel,64960,2024-01-12,2026-03-15,Third,3,14.087308843530511,1,Expired,-7,Over 8 yrs,2024-01
Motorcycle,40643,Good,3,7,Electric,123725,2023-05-23,2025-08-22,Second,2,15.255456352371723,0,Expired,-212,5-8 yrs,2023-05
Van,61238,Average,3,6,Diesel,73265,2024-01-06,2025-05-30,Third,3,12.351518624352575,1,Expired,-296,5-8 yrs,2024-01
Motorcycle,39600,Poor,4,2,Diesel,109216,2023-04-18,2025-09-25,First,3,12.376754658038845,1,Expired,-178,1-2 yrs,2023-04
Van,76413,Average,1,3,Diesel,48681,2023-05-21,2026-02-06,First,1,11.229033287554552,1,Expired,-44,2-3 yrs,2023-05
Motorcycle,55285,Poor,3,1,Diesel,72614,2023-04-18,2024-05-24,Second,3,16.372267257124424,1,Expired,-667,Under 1 yr,2023-04
Motorcycle,30222,Average,4,8,Petrol,47000,2024-01-18,2026-02-11,Second,2,18.294919945619263,1,Expired,-39,5-8 yrs,2024-01
Suv,50319,Good,1,1,Diesel,109022,2023-11-28,2024-12-10,Second,0,14.610515347619804,1,Expired,-467,Under 1 yr,2023-11
Van,65289,Good,1,4,Diesel,69291,2023-05-11,2025-11-25,Second,3,18.5881617683926,0,Expired,-117,3-5 yrs,2023-05
Motorcycle,68104,Average,1,3,Petrol,24651,2023-12-11,2025-05-12,Second,1,17.953514275748876,0,Expired,-314,2-3 yrs,2023-12
Truck,59808,Poor,1,3,Petrol,129061,2023-10-29,2025-09-22,Second,0,11.43109905534252,1,Expired,-181,2-3 yrs,2023-10
Car,46088,Good,3,1,Diesel,57400,2024-01-10,2024-05-29,Third,1,17.264472524532547,1,Expired,-662,Under 1 yr,2024-01
Motorcycle,76194,Average,0,10,Petrol,137520,2023-11-05,2025-12-22,First,3,16.38984969451451,1,Expired,-90,Over 8 yrs,2023-11
Van,59194,Poor,3,8,Petrol,22255,2023-07-14,2024-08-17,Second,3,17.19732339426957,1,Expired,-582,5-8 yrs,2023-07
Bus,40638,Good,2,3,Electric,113023,2023-11-23,2024-08-28,First,3,13.429081811142112,1,Expired,-571,2-3 yrs,2023-11
Van,31687,Poor,3,7,Electric,73591,2023-12-12,2025-10-19,Third,1,15.19031831442921,1,Expired,-154,5-8 yrs,2023-12
Motorcycle,50134,Poor,3,1,Diesel,21433,2023-08-08,2025-02-28,Third,0,16.007786174270663,1,Expired,-387,Under 1 yr,2023-08
Suv,64847,Average,0,5,Petrol,76550,2023-04-26,2025-08-26,Third,0,13.947797007429829,0,Expired,-208,3-5 yrs,2023-04
Bus,57821,Good,5,9,Petrol,138674,2024-02-02,2025-12-28,Third,0,10.186011910183444,1,Expired,-84,Over 8 yrs,2024-02
Car,54647,Average,0,5,Petrol,72946,2024-02-14,2024-08-16,Second,1,15.506068285272724,0,Expired,-583,3-5 yrs,2024-02
Suv,53321,Average,4,8,Petrol,142116,2023-07-13,2025-10-18,Third,0,10.613819139041508,1,Expired,-155,5-8 yrs,2023-07
Truck,78257,Poor,3,1,Electric,25652,2023-03-30,2024-09-22,Second,1,10.124310750089574,1,Expired,-546,Under 1 yr,2023-03
Truck,63435,Good,0,10,Petrol,92885,2023-08-19,2025-07-01,Third,2,16.63237327019035,1,Expired,-264,Over 8 yrs,2023-08
Van,45343,Average,4,4,Electric,130844,2023-11-10,2024-12-09,First,3,14.916727000833436,1,Expired,-468,3-5 yrs,2023-11
Suv,31374,Good,2,1,Electric,123500,2023-11-12,2024-09-29,Second,2,16.34446389097772,1,Expired,-539,Under 1 yr,2023-11
Motorcycle,46159,Good,4,5,Petrol,149878,2024-02-03,2025-01-07,Second,2,15.77092116049269,1,Expired,-439,3-5 yrs,2024-02
Van,56117,Average,2,4,Petrol,23711,2024-01-10,2024-10-30,Third,3,12.722327945319112,1,Expired,-508,3-5 yrs,2024-01
Car,73038,Poor,0,5,Electric,83790,2023-05-31,2026-02-17,First,1,14.900102952394152,1,Expired,-33,3-5 yrs,2023-05
Truck,34370,Poor,4,2,Petrol,89793,2023-07-04,2025-05-12,First,3,13.911513906873218,1,Expired,-314,1-2 yrs,2023-07
Bus,61482,Poor,1,9,Petrol,103781,2023-07-15,2025-10-13,Third,2,16.08118137000697,1,Expired,-160,Over 8 yrs,2023-07
Car,51033,Poor,3,3,Electric,81188,2023-08-08,2024-07-02,Third,1,16.03431668465106,1,Expired,-628,2-3 yrs,2023-08
Motorcycle,55779,Average,4,9,Electric,90203,2023-11-08,2024-07-19,Second,1,12.953812857760816,1,Expired,-611,Over 8 yrs,2023-11
Car,74836,Poor,2,8,Electric,127288,2023-06-15,2024-08-04,Third,3,10.872428612336792,1,Expired,-595,5-8 yrs,2023-06
Car,33862,Good,3,7,Petrol,146737,2023-06-05,2024-07-25,Third,3,13.923406913392991,0,Expired,-605,5-8 yrs,2023-06
Motorcycle,66549,Poor,3,9,Diesel,141679,2023-06-21,2025-08-28,Second,3,11.132463398126712,1,Expired,-206,Over 8 yrs,2023-06
Van,71809,Average,0,5,Electric,88754,2023-10-25,2024-07-12,Second,0,15.197470932577058,1,Expired,-618,3-5 yrs,2023-10
Car,61896,Average,1,6,Diesel,128487,2023-10-26,2024-06-09,Second,3,11.302828323433689,1,Expired,-651,5-8 yrs,2023-10
Car,31191,Average,5,2,Petrol,90669,2023-06-18,2024-05-25,Second,1,10.228333288180286,1,Expired,-666,1-2 yrs,2023-06
Bus,71010,Good,0,5,Petrol,138834,2023-11-17,2025-10-02,Second,1,16.5760420721698,0,Expired,-171,3-5 yrs,2023-11
Bus,41712,Poor,2,8,Petrol,129935,2023-04-09,2024-08-01,First,3,18.866972817455235,1,Expired,-598,5-8 yrs,2023-04
Van,71007,Average,0,3,Electric,48229,2023-04-01,2025-11-01,Second,1,16.629133876515798,0,Expired,-141,2-3 yrs,2023-04
Motorcycle,56484,Poor,0,6,Diesel,24624,2023-12-13,2025-01-09,Second,0,18.754473730042022,1,Expired,-437,5-8 yrs,2023-12
Car,60194,Good,4,5,Electric,5348,2023-08-24,2024-11-22,Third,1,12.211498726043416,1,Expired,-485,3-5 yrs,2023-08
Truck,65021,Average,1,5,Electric,13245,2023-04-25,2024-10-08,Second,0,15.683685917687743,1,Expired,-530,3-5 yrs,2023-04
Truck,79346,Poor,4,1,Electric,71716,2023-04-02,2024-09-22,Third,2,17.771988773730733,1,Expired,-546,Under 1 yr,2023-04
Suv,57331,Average,1,10,Diesel,121167,2023-10-12,2025-04-07,Second,3,14.552583153265877,1,Expired,-349,Over 8 yrs,2023-10
Suv,32965,Poor,5,1,Diesel,113195,2024-01-07,2026-03-02,Second,2,14.794432478165431,1,Expired,-20,Under 1 yr,2024-01
Truck,53709,Poor,2,8,Electric,66386,2023-06-19,2025-06-23,Second,1,12.104837040694836,1,Expired,-272,5-8 yrs,2023-06
Car,34873,Average,3,3,Electric,119000,2023-11-14,2025-09-14,Third,2,13.697815841497878,1,Expired,-189,2-3 yrs,2023-11
Van,33338,Average,0,9,Electric,35190,2023-08-05,2024-11-17,Second,2,12.323478434661675,0,Expired,-490,Over 8 yrs,2023-08
Bus,43070,Poor,0,3,Diesel,67168,2024-02-19,2025-09-11,Second,0,15.66227376961011,1,Expired,-192,2-3 yrs,2024-02
Bus,77943,Average,2,6,Electric,44206,2023-11-30,2025-12-30,Third,1,19.625968145173974,0,Expired,-82,5-8 yrs,2023-11
Van,30410,Poor,3,4,Diesel,20741,2023-09-13,2025-08-17,Second,0,12.38675925418518,1,Expired,-217,3-5 yrs,2023-09
Car,53068,Average,2,10,Electric,86434,2023-11-11,2025-06-25,Second,0,13.978168130426312,1,Expired,-270,Over 8 yrs,2023-11
Truck,78380,Good,5,7,Diesel,55508,2023-09-23,2024-05-12,First,0,11.611776440643611,1,Expired,-679,5-8 yrs,2023-09
Car,75510,Poor,4,9,Electric,5099,2023-11-20,2024-10-09,First,0,19.275440622205927,1,Expired,-529,Over 8 yrs,2023-11
Car,39346,Good,2,3,Electric,15248,2023-07-11,2025-06-27,Third,0,16.155819731888545,1,Expired,-268,2-3 yrs,2023-07
Suv,62020,Average,4,8,Petrol,147274,2023-12-19,2026-01-01,Second,0,11.38402834044578,1,Expired,-80,5-8 yrs,2023-12
Van,58764,Good,5,9,Diesel,35534,2023-05-28,2025-01-15,Third,0,13.925229484142838,1,Expired,-431,Over 8 yrs,2023-05
Car,36397,Good,4,4,Diesel,17123,2023-11-04,2024-06-05,Second,1,15.329366421077246,1,Expired,-655,3-5 yrs,2023-11
Van,30729,Poor,3,6,Petrol,43902,2023-07-25,2025-05-30,Second,2,19.08624600910563,1,Expired,-296,5-8 yrs,2023-07
Truck,32711,Poor,4,2,Electric,2208,2024-02-23,2026-03-24,Third,0,14.161283438730674,1,Active,2,1-2 yrs,2024-02
Van,70199,Good,4,2,Petrol,18827,2023-12-20,2025-10-31,First,2,16.894767831657916,1,Expired,-142,1-2 yrs,2023-12
Car,48074,Poor,1,2,Electric,63690,2024-01-18,2024-06-27,First,0,16.612606629244535,0,Expired,-633,1-2 yrs,2024-01
Suv,70712,Average,4,3,Electric,74401,2023-05-21,2024-07-18,Second,0,11.346723699365752,1,Expired,-612,2-3 yrs,2023-05
Car,66663,Average,1,10,Diesel,55937,2024-02-12,2024-06-27,First,1,14.13683311663225,1,Expired,-633,Over 8 yrs,2024-02
Car,42961,Poor,3,9,Petrol,5007,2023-05-29,2024-11-13,Third,3,18.01992698895087,1,Expired,-494,Over 8 yrs,2023-05
Motorcycle,67082,Average,4,6,Petrol,131918,2024-02-22,2024-05-12,Third,2,18.476639748998995,1,Expired,-679,5-8 yrs,2024-02
Truck,57011,Poor,5,1,Diesel,38277,2024-01-08,2025-12-29,Second,2,18.088485649115416,1,Expired,-83,Under 1 yr,2024-01
Bus,61353,Average,0,3,Petrol,137041,2023-10-17,2025-12-31,First,2,15.312698182049632,1,Expired,-81,2-3 yrs,2023-10
Van,46868,Average,2,1,Diesel,14815,2024-02-18,2026-01-15,Third,1,12.086993035497567,0,Expired,-66,Under 1 yr,2024-02
Truck,47220,Good,4,9,Petrol,84495,2023-06-14,2024-05-11,Third,2,15.318719392969346,1,Expired,-680,Over 8 yrs,2023-06
Van,42868,Average,2,6,Diesel,50268,2024-01-28,2024-09-29,Third,0,12.250529404075484,0,Expired,-539,5-8 yrs,2024-01
Suv,38690,Poor,4,4,Electric,49033,2024-01-25,2025-12-15,Third,0,16.62077082354427,1,Expired,-97,3-5 yrs,2024-01
Bus,79261,Good,2,1,Electric,3447,2023-12-04,2025-01-15,Third,3,17.297446071013226,1,Expired,-431,Under 1 yr,2023-12
Van,36095,Good,4,6,Electric,9634,2023-12-10,2026-03-12,Second,2,14.27663177728914,1,Expired,-10,5-8 yrs,2023-12
Motorcycle,45569,Average,3,5,Diesel,47239,2023-11-24,2025-02-22,Third,1,12.204495202158338,1,Expired,-393,3-5 yrs,2023-11
Car,32241,Average,4,4,Diesel,3123,2023-04-23,2025-03-28,Third,0,17.814752910389213,1,Expired,-359,3-5 yrs,2023-04
Car,30392,Poor,1,10,Petrol,91184,2023-10-15,2026-02-11,Third,1,16.867615430668167,0,Expired,-39,Over 8 yrs,2023-10
Bus,32899,Average,1,7,Electric,140012,2023-08-08,2024-09-08,First,1,16.376554430030954,1,Expired,-560,5-8 yrs,2023-08
Suv,35721,Poor,0,3,Petrol,137033,2023-11-26,2026-03-09,Second,2,13.754655816081216,0,Expired,-13,2-3 yrs,2023-11
Suv,32448,Good,0,5,Electric,52373,2024-01-24,2024-07-15,First,0,19.84765446857186,1,Expired,-615,3-5 yrs,2024-01
Car,76528,Average,0,10,Petrol,12429,2023-12-16,2025-11-19,Second,2,11.66299629343573,1,Expired,-123,Over 8 yrs,2023-12
Motorcycle,60162,Average,4,3,Diesel,51856,2023-04-12,2025-01-28,First,0,19.425175143822425,1,Expired,-418,2-3 yrs,2023-04
Car,30496,Good,1,10,Petrol,137659,2023-07-12,2025-03-26,First,3,16.841933512356817,0,Expired,-361,Over 8 yrs,2023-07
Truck,37044,Poor,5,1,Petrol,13618,2023-11-14,2025-01-15,Third,3,16.958816475859035,1,Expired,-431,Under 1 yr,2023-11
Suv,79808,Average,2,4,Electric,32848,2023-04-30,2025-09-26,Third,2,15.841169636211925,1,Expired,-177,3-5 yrs,2023-04
Truck,70900,Good,3,3,Electric,110795,2023-04-15,2024-07-22,Third,3,15.15168898677002,1,Expired,-608,2-3 yrs,2023-04
Motorcycle,62089,Good,1,9,Electric,52981,2023-08-12,2024-08-24,Third,3,18.13611829275816,1,Expired,-575,Over 8 yrs,2023-08
Car,67909,Poor,2,6,Diesel,62752,2023-07-16,2025-10-28,First,1,10.221350531493346,1,Expired,-145,5-8 yrs,2023-07
Truck,70547,Good,0,3,Diesel,145227,2024-01-11,2024-08-08,Third,3,15.973041001928449,1,Expired,-591,2-3 yrs,2024-01
Van,36254,Good,3,9,Diesel,31856,2023-08-01,2024-06-02,First,3,11.349956269698245,1,Expired,-658,Over 8 yrs,2023-08
Car,33615,Poor,0,3,Petrol,9397,2023-11-26,2024-10-13,First,1,16.164191209549024,0,Expired,-525,2-3 yrs,2023-11
Car,65104,Average,5,2,Electric,85437,2023-08-08,2025-12-31,Third,3,18.59323005476858,1,Expired,-81,1-2 yrs,2023-08
Motorcycle,49550,Average,4,8,Electric,71981,2024-01-26,2025-05-26,First,3,11.717567489910836,1,Expired,-300,5-8 yrs,2024-01
Van,59114,Average,4,9,Electric,7755,2023-10-26,2025-10-29,Second,0,19.84363971616345,1,Expired,-144,Over 8 yrs,2023-10
Car,41894,Average,1,5,Electric,147760,2023-05-04,2024-11-15,Third,3,18.897888833802753,0,Expired,-492,3-5 yrs,2023-05
Van,57636,Average,2,6,Petrol,7470,2023-07-03,2025-03-18,Second,2,19.75809551647169,1,Expired,-369,5-8 yrs,2023-07
Bus,41186,Good,1,3,Diesel,18055,2023-09-15,2025-01-04,Second,0,17.774094455836863,0,Expired,-442,2-3 yrs,2023-09
Bus,53851,Good,1,9,Diesel,48143,2023-10-01,2025-07-10,First,1,10.761919959776185,1,Expired,-255,Over 8 yrs,2023-10
Motorcycle,37462,Good,4,7,Petrol,22607,2023-07-16,2024-10-09,Third,0,19.30955176533976,1,Expired,-529,5-8 yrs,2023-07
Motorcycle,41418,Average,3,5,Petrol,18514,2023-04-16,2025-08-09,Second,1,14.023307793943207,1,Expired,-225,3-5 yrs,2023-04
Truck,37122,Average,4,1,Electric,40670,2023-12-14,2025-09-24,Second,0,11.966026564814111,1,Expired,-179,Under 1 yr,2023-12
Car,65071,Poor,3,5,Petrol,18958,2023-05-02,2025-10-18,Third,2,10.698789122278772,1,Expired,-155,3-5 yrs,2023-05
Truck,45121,Poor,0,7,Electric,63900,2024-01-20,2024-09-29,Third,1,14.80692851514731,0,Expired,-539,5-8 yrs,2024-01
Bus,37518,Poor,5,2,Diesel,27519,2023-06-16,2024-07-28,Third,0,11.692878740805533,1,Expired,-602,1-2 yrs,2023-06
Car,39289,Poor,3,8,Electric,33380,2023-12-23,2025-04-24,First,0,12.478822119581691,1,Expired,-332,5-8 yrs,2023-12
Van,31426,Average,4,3,Diesel,1322,2023-10-17,2025-12-24,Third,2,14.143046356830189,1,Expired,-88,2-3 yrs,2023-10
Bus,62376,Good,1,1,Petrol,25715,2023-12-05,2025-09-08,Third,1,12.094570463753588,0,Expired,-195,Under 1 yr,2023-12
Motorcycle,42394,Good,2,3,Petrol,59919,2023-12-13,2025-08-15,Third,1,18.696301729285157,0,Expired,-219,2-3 yrs,2023-12
Van,70580,Average,2,5,Diesel,149692,2023-09-06,2024-09-19,First,2,13.750557245921156,0,Expired,-549,3-5 yrs,2023-09
Motorcycle,52795,Poor,1,10,Electric,134291,2024-01-20,2025-09-07,First,3,16.996354773539245,1,Expired,-196,Over 8 yrs,2024-01
Truck,79075,Good,2,3,Diesel,15186,2024-02-15,2025-06-24,First,0,18.538484378955825,0,Expired,-271,2-3 yrs,2024-02
Van,39181,Average,2,6,Diesel,26557,2023-09-11,2025-11-14,Second,3,14.714554930305106,1,Expired,-128,5-8 yrs,2023-09
Truck,47795,Good,3,10,Electric,128053,2023-07-14,2025-03-11,Second,1,10.108844354921692,0,Expired,-376,Over 8 yrs,2023-07
Motorcycle,69776,Poor,0,4,Diesel,109228,2023-12-16,2025-02-09,First,3,18.169926362212266,1,Expired,-406,3-5 yrs,2023-12
Car,53313,Good,4,5,Petrol,100155,2023-10-15,2024-10-26,Second,3,12.01154452341836,1,Expired,-512,3-5 yrs,2023-10
Bus,68243,Good,1,10,Electric,136465,2023-05-15,2024-05-20,Second,2,12.693602285931677,0,Expired,-671,Over 8 yrs,2023-05
Bus,65285,Average,1,7,Diesel,15068,2023-04-11,2025-06-17,Second,0,14.218650292836184,0,Expired,-278,5-8 yrs,2023-04
Van,47967,Average,3,9,Diesel,25512,2023-07-28,2026-03-06,Third,2,14.91198015924992,1,Expired,-16,Over 8 yrs,2023-07
Motorcycle,38804,Good,0,1,Diesel,144761,2023-06-14,2025-09-11,Second,0,11.696287749656554,1,Expired,-192,Under 1 yr,2023-06
Van,78020,Good,4,9,Electric,24700,2023-11-26,2025-05-02,Third,1,14.86216322068858,1,Expired,-324,Over 8 yrs,2023-11
Van,66202,Good,0,6,Electric,117489,2023-11-25,2025-12-25,Second,2,13.72212948525209,1,Expired,-87,5-8 yrs,2023-11
Suv,46738,Good,1,6,Petrol,12204,2023-09-02,2025-03-20,Third,2,13.551547282217392,1,Expired,-367,5-8 yrs,2023-09
Bus,37421,Average,2,6,Electric,137156,2023-09-16,2025-10-15,First,3,18.321150776717225,0,Expired,-158,5-8 yrs,2023-09
Bus,44035,Poor,3,10,Electric,23388,2023-10-30,2025-05-10,Third,3,15.399267169950464,1,Expired,-316,Over 8 yrs,2023-10
Truck,53068,Average,1,6,Petrol,83117,2023-12-27,2025-08-30,Second,3,19.65410279359283,1,Expired,-204,5-8 yrs,2023-12
Bus,38179,Good,4,8,Petrol,58646,2023-09-26,2025-09-08,Second,1,17.311064782033778,1,Expired,-195,5-8 yrs,2023-09
Car,31801,Good,3,8,Petrol,61304,2023-07-05,2025-08-07,First,0,15.951157499934588,0,Expired,-227,5-8 yrs,2023-07
Bus,32077,Poor,3,3,Diesel,103555,2023-11-22,2024-12-08,First,0,18.582544665739768,1,Expired,-469,2-3 yrs,2023-11
Suv,60629,Good,2,5,Diesel,74465,2023-09-04,2024-06-13,Second,3,12.287658004634572,1,Expired,-647,3-5 yrs,2023-09
Truck,67554,Average,5,1,Electric,50720,2023-07-14,2025-04-28,First,1,18.8157606278206,1,Expired,-328,Under 1 yr,2023-07
Bus,39986,Average,2,6,Diesel,110536,2023-07-27,2025-02-13,Second,0,18.45015391941665,0,Expired,-402,5-8 yrs,2023-07
Bus,38325,Poor,1,3,Electric,68703,2024-01-08,2025-12-26,Second,0,17.561049545404536,0,Expired,-86,2-3 yrs,2024-01
Van,70297,Average,2,10,Petrol,146033,2023-09-22,2024-08-18,First,3,14.671789056291228,1,Expired,-581,Over 8 yrs,2023-09
Truck,34008,Poor,2,7,Electric,98087,2023-08-10,2025-12-10,First,0,19.97500727160662,1,Expired,-102,5-8 yrs,2023-08
Motorcycle,30117,Average,5,2,Electric,106289,2023-11-25,2025-06-25,Second,2,19.44126072792279,1,Expired,-270,1-2 yrs,2023-11
Car,73030,Good,0,10,Electric,71913,2023-04-29,2026-03-26,Third,3,16.670224336536908,0,Active,4,Over 8 yrs,2023-04
Bus,58818,Good,0,10,Electric,90555,2023-08-04,2026-01-22,First,1,15.520914671863816,1,Expired,-59,Over 8 yrs,2023-08
Van,69546,Good,3,5,Diesel,124846,2023-11-13,2026-02-01,First,0,19.927566473985024,0,Expired,-49,3-5 yrs,2023-11
Van,78416,Poor,2,3,Electric,144892,2023-10-11,2024-12-29,Second,3,10.58479299657354,1,Expired,-448,2-3 yrs,2023-10
Van,73512,Good,1,5,Petrol,132266,2023-08-30,2024-09-20,Third,3,15.470894634501246,1,Expired,-548,3-5 yrs,2023-08
Bus,50891,Poor,2,1,Petrol,119344,2023-06-26,2025-07-19,First,0,18.259542958831368,1,Expired,-246,Under 1 yr,2023-06
Motorcycle,69592,Average,4,6,Electric,93197,2023-08-25,2024-06-08,Third,2,19.389784831174374,1,Expired,-652,5-8 yrs,2023-08
Bus,36352,Average,3,2,Diesel,88641,2024-02-09,2025-02-13,Second,2,10.748374678798884,1,Expired,-402,1-2 yrs,2024-02
Truck,77261,Poor,1,9,Petrol,2980,2023-11-14,2024-12-26,Third,3,13.971070501363108,1,Expired,-451,Over 8 yrs,2023-11
Bus,69851,Average,2,9,Diesel,35216,2023-07-10,2025-03-28,Second,2,14.30061319155468,1,Expired,-359,Over 8 yrs,2023-07
